arbres,tr,nb,outg,outs,outc
4125,tree2,100,10,15,0
4126,tree2,100,10,15,0
4127,tree2,100,10,15,0
4128,tree2,100,10,15,0
4129,tree2,100,10,15,0
4130,tree2,100,10,15,0
4131,tree2,100,10,15,0
4132,tree2,100,10,15,0
4133,tree2,100,10,15,0
4134,tree2,100,10,15,0
4135,tree2,100,10,15,0
4136,tree2,100,10,15,0
4137,tree2,100,10,15,0
4138,tree2,100,10,15,0
4139,tree2,100,10,15,0
4140,tree2,100,10,15,0
4141,tree2,100,10,15,0
4142,tree2,100,10,15,0
4143,tree2,100,10,15,0
4144,tree2,100,10,15,0
4145,tree2,100,10,15,0
4146,tree2,100,10,15,0
4147,tree2,100,10,15,0
4148,tree2,100,10,15,0
4149,tree2,100,10,15,0
4150,tree2,100,10,15,0
4151,tree3,100,10,15,0
4152,tree3,100,10,15,0
4153,tree3,100,10,15,0
4154,tree3,100,10,15,0
4155,tree3,100,10,15,0
4156,tree3,100,10,15,0
4157,tree3,100,10,15,0
4158,tree3,100,10,15,0
4159,tree3,100,10,15,0
4160,tree3,100,10,15,0
4161,tree3,100,10,15,0
4162,tree3,100,10,15,0
4163,tree3,100,10,15,0
4164,tree3,100,10,15,0
4165,tree3,100,10,15,0
4166,tree3,100,10,15,0
4167,tree3,100,10,15,0
4168,tree3,100,10,15,0
4169,tree3,100,10,15,0
4170,tree3,100,10,15,0
4171,tree3,100,10,15,0
4172,tree3,100,10,15,0
4173,tree3,100,10,15,0
4174,tree3,100,10,15,0
4175,tree3,100,10,15,0
4176,tree3,100,10,15,0
4177,tree3,100,10,15,0
4178,tree3,100,10,15,0
4179,tree3,100,10,15,0
4180,tree3,100,10,15,0
4181,tree3,100,10,15,0
4182,tree3,100,10,15,0
4183,tree3,100,10,15,0
4184,tree3,100,10,15,0
4185,tree3,100,10,15,0
4186,tree3,100,10,15,0
4187,tree3,100,10,15,0
4188,tree3,100,10,15,0
4189,tree3,100,10,15,0
4190,tree3,100,10,15,0
4191,tree3,100,10,15,0
4192,tree3,100,10,15,0
4193,tree3,100,10,15,0
4194,tree3,100,10,15,0
4195,tree3,100,10,15,0
4196,tree3,100,10,15,0
4197,tree3,100,10,15,0
4198,tree3,100,10,15,0
4199,tree3,100,10,15,0
4200,tree3,100,10,15,0
4201,tree1,100,20,15,0
4202,tree1,100,20,15,0
4203,tree1,100,20,15,0
4204,tree1,100,20,15,0
4205,tree1,100,20,15,0
4206,tree1,100,20,15,0
4207,tree1,100,20,15,0
4208,tree1,100,20,15,0
4209,tree1,100,20,15,0
4210,tree1,100,20,15,0
4211,tree1,100,20,15,0
4212,tree1,100,20,15,0
4213,tree1,100,20,15,0
4214,tree1,100,20,15,0
4215,tree1,100,20,15,0
4216,tree1,100,20,15,0
4217,tree1,100,20,15,0
4218,tree1,100,20,15,0
4219,tree1,100,20,15,0
4220,tree1,100,20,15,0
4221,tree1,100,20,15,0
4222,tree1,100,20,15,0
4223,tree1,100,20,15,0
4224,tree1,100,20,15,0
4225,tree1,100,20,15,0
4226,tree1,100,20,15,0
4227,tree1,100,20,15,0
4228,tree1,100,20,15,0
4229,tree1,100,20,15,0
4230,tree1,100,20,15,0
4231,tree1,100,20,15,0
4232,tree1,100,20,15,0
4233,tree1,100,20,15,0
4234,tree1,100,20,15,0
4235,tree1,100,20,15,0
4236,tree1,100,20,15,0
4237,tree1,100,20,15,0
4238,tree1,100,20,15,0
4239,tree1,100,20,15,0
4240,tree1,100,20,15,0
4241,tree1,100,20,15,0
4242,tree1,100,20,15,0
4243,tree1,100,20,15,0
4244,tree1,100,20,15,0
4245,tree1,100,20,15,0
4246,tree1,100,20,15,0
4247,tree1,100,20,15,0
4248,tree1,100,20,15,0
4249,tree1,100,20,15,0
4250,tree1,100,20,15,0
4251,tree2,100,20,15,0
4252,tree2,100,20,15,0
4253,tree2,100,20,15,0
4254,tree2,100,20,15,0
4255,tree2,100,20,15,0
4256,tree2,100,20,15,0
4257,tree2,100,20,15,0
4258,tree2,100,20,15,0
4259,tree2,100,20,15,0
4260,tree2,100,20,15,0
4261,tree2,100,20,15,0
4262,tree2,100,20,15,0
4263,tree2,100,20,15,0
4264,tree2,100,20,15,0
4265,tree2,100,20,15,0
4266,tree2,100,20,15,0
4267,tree2,100,20,15,0
4268,tree2,100,20,15,0
4269,tree2,100,20,15,0
4270,tree2,100,20,15,0
4271,tree2,100,20,15,0
4272,tree2,100,20,15,0
4273,tree2,100,20,15,0
4274,tree2,100,20,15,0
4275,tree2,100,20,15,0
4276,tree2,100,20,15,0
4277,tree2,100,20,15,0
4278,tree2,100,20,15,0
4279,tree2,100,20,15,0
4280,tree2,100,20,15,0
4281,tree2,100,20,15,0
4282,tree2,100,20,15,0
4283,tree2,100,20,15,0
4284,tree2,100,20,15,0
4285,tree2,100,20,15,0
4286,tree2,100,20,15,0
4287,tree2,100,20,15,0
4288,tree2,100,20,15,0
4289,tree2,100,20,15,0
4290,tree2,100,20,15,0
4291,tree2,100,20,15,0
4292,tree2,100,20,15,0
4293,tree2,100,20,15,0
4294,tree2,100,20,15,0
4295,tree2,100,20,15,0
4296,tree2,100,20,15,0
4297,tree2,100,20,15,0
4298,tree2,100,20,15,0
4299,tree2,100,20,15,0
4300,tree2,100,20,15,0
4301,tree3,100,20,15,0
4302,tree3,100,20,15,0
4303,tree3,100,20,15,0
4304,tree3,100,20,15,0
4305,tree3,100,20,15,0
4306,tree3,100,20,15,0
4307,tree3,100,20,15,0
4308,tree3,100,20,15,0
4309,tree3,100,20,15,0
4310,tree3,100,20,15,0
4311,tree3,100,20,15,0
4312,tree3,100,20,15,0
4313,tree3,100,20,15,0
4314,tree3,100,20,15,0
4315,tree3,100,20,15,0
4316,tree3,100,20,15,0
4317,tree3,100,20,15,0
4318,tree3,100,20,15,0
4319,tree3,100,20,15,0
4320,tree3,100,20,15,0
4321,tree3,100,20,15,0
4322,tree3,100,20,15,0
4323,tree3,100,20,15,0
4324,tree3,100,20,15,0
4325,tree3,100,20,15,0
4326,tree3,100,20,15,0
4327,tree3,100,20,15,0
4328,tree3,100,20,15,0
4329,tree3,100,20,15,0
4330,tree3,100,20,15,0
4331,tree3,100,20,15,0
4332,tree3,100,20,15,0
4333,tree3,100,20,15,0
4334,tree3,100,20,15,0
4335,tree3,100,20,15,0
4336,tree3,100,20,15,0
4337,tree3,100,20,15,0
4338,tree3,100,20,15,0
4339,tree3,100,20,15,0
4340,tree3,100,20,15,0
4341,tree3,100,20,15,0
4342,tree3,100,20,15,0
4343,tree3,100,20,15,0
4344,tree3,100,20,15,0
4345,tree3,100,20,15,0
4346,tree3,100,20,15,0
4347,tree3,100,20,15,0
4348,tree3,100,20,15,0
4349,tree3,100,20,15,0
4350,tree3,100,20,15,0
4351,tree1,100,50,15,0
4352,tree1,100,50,15,0
4353,tree1,100,50,15,0
4354,tree1,100,50,15,0
4355,tree1,100,50,15,0
4356,tree1,100,50,15,0
4357,tree1,100,50,15,0
4358,tree1,100,50,15,0
4359,tree1,100,50,15,0
4360,tree1,100,50,15,0
4361,tree1,100,50,15,0
4362,tree1,100,50,15,0
4363,tree1,100,50,15,0
4364,tree1,100,50,15,0
4365,tree1,100,50,15,0
4366,tree1,100,50,15,0
4367,tree1,100,50,15,0
4368,tree1,100,50,15,0
4369,tree1,100,50,15,0
4370,tree1,100,50,15,0
4371,tree1,100,50,15,0
4372,tree1,100,50,15,0
4373,tree1,100,50,15,0
4374,tree1,100,50,15,0
4375,tree1,100,50,15,0
4376,tree1,100,50,15,0
4377,tree1,100,50,15,0
4378,tree1,100,50,15,0
4379,tree1,100,50,15,0
4380,tree1,100,50,15,0
4381,tree1,100,50,15,0
4382,tree1,100,50,15,0
4383,tree1,100,50,15,0
4384,tree1,100,50,15,0
4385,tree1,100,50,15,0
4386,tree1,100,50,15,0
4387,tree1,100,50,15,0
4388,tree1,100,50,15,0
4389,tree1,100,50,15,0
4390,tree1,100,50,15,0
4391,tree1,100,50,15,0
4392,tree1,100,50,15,0
4393,tree1,100,50,15,0
4394,tree1,100,50,15,0
4395,tree1,100,50,15,0
4396,tree1,100,50,15,0
4397,tree1,100,50,15,0
4398,tree1,100,50,15,0
4399,tree1,100,50,15,0
4400,tree1,100,50,15,0
4401,tree2,100,50,15,0
4402,tree2,100,50,15,0
4403,tree2,100,50,15,0
4404,tree2,100,50,15,0
4405,tree2,100,50,15,0
4406,tree2,100,50,15,0
4407,tree2,100,50,15,0
4408,tree2,100,50,15,0
4409,tree2,100,50,15,0
4410,tree2,100,50,15,0
4411,tree2,100,50,15,0
4412,tree2,100,50,15,0
4413,tree2,100,50,15,0
4414,tree2,100,50,15,0
4415,tree2,100,50,15,0
4416,tree2,100,50,15,0
4417,tree2,100,50,15,0
4418,tree2,100,50,15,0
4419,tree2,100,50,15,0
4420,tree2,100,50,15,0
4421,tree2,100,50,15,0
4422,tree2,100,50,15,0
4423,tree2,100,50,15,0
4424,tree2,100,50,15,0
4425,tree2,100,50,15,0
4426,tree2,100,50,15,0
4427,tree2,100,50,15,0
4428,tree2,100,50,15,0
4429,tree2,100,50,15,0
4430,tree2,100,50,15,0
4431,tree2,100,50,15,0
4432,tree2,100,50,15,0
4433,tree2,100,50,15,0
4434,tree2,100,50,15,0
4435,tree2,100,50,15,0
4436,tree2,100,50,15,0
4437,tree2,100,50,15,0
4438,tree2,100,50,15,0
4439,tree2,100,50,15,0
4440,tree2,100,50,15,0
4441,tree2,100,50,15,0
4442,tree2,100,50,15,0
4443,tree2,100,50,15,0
4444,tree2,100,50,15,0
4445,tree2,100,50,15,0
4446,tree2,100,50,15,0
4447,tree2,100,50,15,0
4448,tree2,100,50,15,0
4449,tree2,100,50,15,0
4450,tree2,100,50,15,0
4451,tree3,100,50,15,0
4452,tree3,100,50,15,0
4453,tree3,100,50,15,0
4454,tree3,100,50,15,0
4455,tree3,100,50,15,0
4456,tree3,100,50,15,0
4457,tree3,100,50,15,0
4458,tree3,100,50,15,0
4459,tree3,100,50,15,0
4460,tree3,100,50,15,0
4461,tree3,100,50,15,0
4462,tree3,100,50,15,0
4463,tree3,100,50,15,0
4464,tree3,100,50,15,0
4465,tree3,100,50,15,0
4466,tree3,100,50,15,0
4467,tree3,100,50,15,0
4468,tree3,100,50,15,0
4469,tree3,100,50,15,0
4470,tree3,100,50,15,0
4471,tree3,100,50,15,0
4472,tree3,100,50,15,0
4473,tree3,100,50,15,0
4474,tree3,100,50,15,0
4475,tree3,100,50,15,0
4476,tree3,100,50,15,0
4477,tree3,100,50,15,0
4478,tree3,100,50,15,0
4479,tree3,100,50,15,0
4480,tree3,100,50,15,0
4481,tree3,100,50,15,0
4482,tree3,100,50,15,0
4483,tree3,100,50,15,0
4484,tree3,100,50,15,0
4485,tree3,100,50,15,0
4486,tree3,100,50,15,0
4487,tree3,100,50,15,0
4488,tree3,100,50,15,0
4489,tree3,100,50,15,0
4490,tree3,100,50,15,0
4491,tree3,100,50,15,0
4492,tree3,100,50,15,0
4493,tree3,100,50,15,0
4494,tree3,100,50,15,0
4495,tree3,100,50,15,0
4496,tree3,100,50,15,0
4497,tree3,100,50,15,0
4498,tree3,100,50,15,0
4499,tree3,100,50,15,0
4500,tree3,100,50,15,0
4501,tree1,100,0,0,1
4502,tree1,100,0,0,1
4503,tree1,100,0,0,1
4504,tree1,100,0,0,1
4505,tree1,100,0,0,1
4506,tree1,100,0,0,1
4507,tree1,100,0,0,1
4508,tree1,100,0,0,1
4509,tree1,100,0,0,1
4510,tree1,100,0,0,1
4511,tree1,100,0,0,1
4512,tree1,100,0,0,1
4513,tree1,100,0,0,1
4514,tree1,100,0,0,1
4515,tree1,100,0,0,1
4516,tree1,100,0,0,1
4517,tree1,100,0,0,1
4518,tree1,100,0,0,1
4519,tree1,100,0,0,1
4520,tree1,100,0,0,1
4521,tree1,100,0,0,1
4522,tree1,100,0,0,1
4523,tree1,100,0,0,1
4524,tree1,100,0,0,1
4525,tree1,100,0,0,1
4526,tree1,100,0,0,1
4527,tree1,100,0,0,1
4528,tree1,100,0,0,1
4529,tree1,100,0,0,1
4530,tree1,100,0,0,1
4531,tree1,100,0,0,1
4532,tree1,100,0,0,1
4533,tree1,100,0,0,1
4534,tree1,100,0,0,1
4535,tree1,100,0,0,1
4536,tree1,100,0,0,1
4537,tree1,100,0,0,1
4538,tree1,100,0,0,1
4539,tree1,100,0,0,1
4540,tree1,100,0,0,1
4541,tree1,100,0,0,1
4542,tree1,100,0,0,1
4543,tree1,100,0,0,1
4544,tree1,100,0,0,1
4545,tree1,100,0,0,1
4546,tree1,100,0,0,1
4547,tree1,100,0,0,1
4548,tree1,100,0,0,1
4549,tree1,100,0,0,1
4550,tree1,100,0,0,1
4551,tree2,100,0,0,1
4552,tree2,100,0,0,1
4553,tree2,100,0,0,1
4554,tree2,100,0,0,1
4555,tree2,100,0,0,1
4556,tree2,100,0,0,1
4557,tree2,100,0,0,1
4558,tree2,100,0,0,1
4559,tree2,100,0,0,1
4560,tree2,100,0,0,1
4561,tree2,100,0,0,1
4562,tree2,100,0,0,1
4563,tree2,100,0,0,1
4564,tree2,100,0,0,1
4565,tree2,100,0,0,1
4566,tree2,100,0,0,1
4567,tree2,100,0,0,1
4568,tree2,100,0,0,1
4569,tree2,100,0,0,1
4570,tree2,100,0,0,1
4571,tree2,100,0,0,1
4572,tree2,100,0,0,1
4573,tree2,100,0,0,1
4574,tree2,100,0,0,1
4575,tree2,100,0,0,1
4576,tree2,100,0,0,1
4577,tree2,100,0,0,1
4578,tree2,100,0,0,1
4579,tree2,100,0,0,1
4580,tree2,100,0,0,1
4581,tree2,100,0,0,1
4582,tree2,100,0,0,1
4583,tree2,100,0,0,1
4584,tree2,100,0,0,1
4585,tree2,100,0,0,1
4586,tree2,100,0,0,1
4587,tree2,100,0,0,1
4588,tree2,100,0,0,1
4589,tree2,100,0,0,1
4590,tree2,100,0,0,1
4591,tree2,100,0,0,1
4592,tree2,100,0,0,1
4593,tree2,100,0,0,1
4594,tree2,100,0,0,1
4595,tree2,100,0,0,1
4596,tree2,100,0,0,1
4597,tree2,100,0,0,1
4598,tree2,100,0,0,1
4599,tree2,100,0,0,1
4600,tree2,100,0,0,1
4601,tree3,100,0,0,1
4602,tree3,100,0,0,1
4603,tree3,100,0,0,1
4604,tree3,100,0,0,1
4605,tree3,100,0,0,1
4606,tree3,100,0,0,1
4607,tree3,100,0,0,1
4608,tree3,100,0,0,1
4609,tree3,100,0,0,1
4610,tree3,100,0,0,1
4611,tree3,100,0,0,1
4612,tree3,100,0,0,1
4613,tree3,100,0,0,1
4614,tree3,100,0,0,1
4615,tree3,100,0,0,1
4616,tree3,100,0,0,1
4617,tree3,100,0,0,1
4618,tree3,100,0,0,1
4619,tree3,100,0,0,1
4620,tree3,100,0,0,1
4621,tree3,100,0,0,1
4622,tree3,100,0,0,1
4623,tree3,100,0,0,1
4624,tree3,100,0,0,1
4625,tree3,100,0,0,1
4626,tree3,100,0,0,1
4627,tree3,100,0,0,1
4628,tree3,100,0,0,1
4629,tree3,100,0,0,1
4630,tree3,100,0,0,1
4631,tree3,100,0,0,1
4632,tree3,100,0,0,1
4633,tree3,100,0,0,1
4634,tree3,100,0,0,1
4635,tree3,100,0,0,1
4636,tree3,100,0,0,1
4637,tree3,100,0,0,1
4638,tree3,100,0,0,1
4639,tree3,100,0,0,1
4640,tree3,100,0,0,1
4641,tree3,100,0,0,1
4642,tree3,100,0,0,1
4643,tree3,100,0,0,1
4644,tree3,100,0,0,1
4645,tree3,100,0,0,1
4646,tree3,100,0,0,1
4647,tree3,100,0,0,1
4648,tree3,100,0,0,1
4649,tree3,100,0,0,1
4650,tree3,100,0,0,1
4651,tree1,100,0,0,2
4652,tree1,100,0,0,2
4653,tree1,100,0,0,2
4654,tree1,100,0,0,2
4655,tree1,100,0,0,2
4656,tree1,100,0,0,2
4657,tree1,100,0,0,2
4658,tree1,100,0,0,2
4659,tree1,100,0,0,2
4660,tree1,100,0,0,2
4661,tree1,100,0,0,2
4662,tree1,100,0,0,2
4663,tree1,100,0,0,2
4664,tree1,100,0,0,2
4665,tree1,100,0,0,2
4666,tree1,100,0,0,2
4667,tree1,100,0,0,2
4668,tree1,100,0,0,2
4669,tree1,100,0,0,2
4670,tree1,100,0,0,2
4671,tree1,100,0,0,2
4672,tree1,100,0,0,2
4673,tree1,100,0,0,2
4674,tree1,100,0,0,2
4675,tree1,100,0,0,2
4676,tree1,100,0,0,2
4677,tree1,100,0,0,2
4678,tree1,100,0,0,2
4679,tree1,100,0,0,2
4680,tree1,100,0,0,2
4681,tree1,100,0,0,2
4682,tree1,100,0,0,2
4683,tree1,100,0,0,2
4684,tree1,100,0,0,2
4685,tree1,100,0,0,2
4686,tree1,100,0,0,2
4687,tree1,100,0,0,2
4688,tree1,100,0,0,2
4689,tree1,100,0,0,2
4690,tree1,100,0,0,2
4691,tree1,100,0,0,2
4692,tree1,100,0,0,2
4693,tree1,100,0,0,2
4694,tree1,100,0,0,2
4695,tree1,100,0,0,2
4696,tree1,100,0,0,2
4697,tree1,100,0,0,2
4698,tree1,100,0,0,2
4699,tree1,100,0,0,2
4700,tree1,100,0,0,2
4701,tree2,100,0,0,2
4702,tree2,100,0,0,2
4703,tree2,100,0,0,2
4704,tree2,100,0,0,2
4705,tree2,100,0,0,2
4706,tree2,100,0,0,2
4707,tree2,100,0,0,2
4708,tree2,100,0,0,2
4709,tree2,100,0,0,2
4710,tree2,100,0,0,2
4711,tree2,100,0,0,2
4712,tree2,100,0,0,2
4713,tree2,100,0,0,2
4714,tree2,100,0,0,2
4715,tree2,100,0,0,2
4716,tree2,100,0,0,2
4717,tree2,100,0,0,2
4718,tree2,100,0,0,2
4719,tree2,100,0,0,2
4720,tree2,100,0,0,2
4721,tree2,100,0,0,2
4722,tree2,100,0,0,2
4723,tree2,100,0,0,2
4724,tree2,100,0,0,2
4725,tree2,100,0,0,2
4726,tree2,100,0,0,2
4727,tree2,100,0,0,2
4728,tree2,100,0,0,2
4729,tree2,100,0,0,2
4730,tree2,100,0,0,2
4731,tree2,100,0,0,2
4732,tree2,100,0,0,2
4733,tree2,100,0,0,2
4734,tree2,100,0,0,2
4735,tree2,100,0,0,2
4736,tree2,100,0,0,2
4737,tree2,100,0,0,2
4738,tree2,100,0,0,2
4739,tree2,100,0,0,2
4740,tree2,100,0,0,2
4741,tree2,100,0,0,2
4742,tree2,100,0,0,2
4743,tree2,100,0,0,2
4744,tree2,100,0,0,2
4745,tree2,100,0,0,2
4746,tree2,100,0,0,2
4747,tree2,100,0,0,2
4748,tree2,100,0,0,2
4749,tree2,100,0,0,2
4750,tree2,100,0,0,2
4751,tree3,100,0,0,2
4752,tree3,100,0,0,2
4753,tree3,100,0,0,2
4754,tree3,100,0,0,2
4755,tree3,100,0,0,2
4756,tree3,100,0,0,2
4757,tree3,100,0,0,2
4758,tree3,100,0,0,2
4759,tree3,100,0,0,2
4760,tree3,100,0,0,2
4761,tree3,100,0,0,2
4762,tree3,100,0,0,2
4763,tree3,100,0,0,2
4764,tree3,100,0,0,2
4765,tree3,100,0,0,2
4766,tree3,100,0,0,2
4767,tree3,100,0,0,2
4768,tree3,100,0,0,2
4769,tree3,100,0,0,2
4770,tree3,100,0,0,2
4771,tree3,100,0,0,2
4772,tree3,100,0,0,2
4773,tree3,100,0,0,2
4774,tree3,100,0,0,2
4775,tree3,100,0,0,2
4776,tree3,100,0,0,2
4777,tree3,100,0,0,2
4778,tree3,100,0,0,2
4779,tree3,100,0,0,2
4780,tree3,100,0,0,2
4781,tree3,100,0,0,2
4782,tree3,100,0,0,2
4783,tree3,100,0,0,2
4784,tree3,100,0,0,2
4785,tree3,100,0,0,2
4786,tree3,100,0,0,2
4787,tree3,100,0,0,2
4788,tree3,100,0,0,2
4789,tree3,100,0,0,2
4790,tree3,100,0,0,2
4791,tree3,100,0,0,2
4792,tree3,100,0,0,2
4793,tree3,100,0,0,2
4794,tree3,100,0,0,2
4795,tree3,100,0,0,2
4796,tree3,100,0,0,2
4797,tree3,100,0,0,2
4798,tree3,100,0,0,2
4799,tree3,100,0,0,2
4800,tree3,100,0,0,2
4801,tree1,100,0,0,5
4802,tree1,100,0,0,5
4803,tree1,100,0,0,5
4804,tree1,100,0,0,5
4805,tree1,100,0,0,5
4806,tree1,100,0,0,5
4807,tree1,100,0,0,5
4808,tree1,100,0,0,5
4809,tree1,100,0,0,5
4810,tree1,100,0,0,5
4811,tree1,100,0,0,5
4812,tree1,100,0,0,5
4813,tree1,100,0,0,5
4814,tree1,100,0,0,5
4815,tree1,100,0,0,5
4816,tree1,100,0,0,5
4817,tree1,100,0,0,5
4818,tree1,100,0,0,5
4819,tree1,100,0,0,5
4820,tree1,100,0,0,5
4821,tree1,100,0,0,5
4822,tree1,100,0,0,5
4823,tree1,100,0,0,5
4824,tree1,100,0,0,5
4825,tree1,100,0,0,5
4826,tree1,100,0,0,5
4827,tree1,100,0,0,5
4828,tree1,100,0,0,5
4829,tree1,100,0,0,5
4830,tree1,100,0,0,5
4831,tree1,100,0,0,5
4832,tree1,100,0,0,5
4833,tree1,100,0,0,5
4834,tree1,100,0,0,5
4835,tree1,100,0,0,5
4836,tree1,100,0,0,5
4837,tree1,100,0,0,5
4838,tree1,100,0,0,5
4839,tree1,100,0,0,5
4840,tree1,100,0,0,5
4841,tree1,100,0,0,5
4842,tree1,100,0,0,5
4843,tree1,100,0,0,5
4844,tree1,100,0,0,5
4845,tree1,100,0,0,5
4846,tree1,100,0,0,5
4847,tree1,100,0,0,5
4848,tree1,100,0,0,5
4849,tree1,100,0,0,5
4850,tree1,100,0,0,5
4851,tree2,100,0,0,5
4852,tree2,100,0,0,5
4853,tree2,100,0,0,5
4854,tree2,100,0,0,5
4855,tree2,100,0,0,5
4856,tree2,100,0,0,5
4857,tree2,100,0,0,5
4858,tree2,100,0,0,5
4859,tree2,100,0,0,5
4860,tree2,100,0,0,5
4861,tree2,100,0,0,5
4862,tree2,100,0,0,5
4863,tree2,100,0,0,5
4864,tree2,100,0,0,5
4865,tree2,100,0,0,5
4866,tree2,100,0,0,5
4867,tree2,100,0,0,5
4868,tree2,100,0,0,5
4869,tree2,100,0,0,5
4870,tree2,100,0,0,5
4871,tree2,100,0,0,5
4872,tree2,100,0,0,5
4873,tree2,100,0,0,5
4874,tree2,100,0,0,5
4875,tree2,100,0,0,5
4876,tree2,100,0,0,5
4877,tree2,100,0,0,5
4878,tree2,100,0,0,5
4879,tree2,100,0,0,5
4880,tree2,100,0,0,5
4881,tree2,100,0,0,5
4882,tree2,100,0,0,5
4883,tree2,100,0,0,5
4884,tree2,100,0,0,5
4885,tree2,100,0,0,5
4886,tree2,100,0,0,5
4887,tree2,100,0,0,5
4888,tree2,100,0,0,5
4889,tree2,100,0,0,5
4890,tree2,100,0,0,5
4891,tree2,100,0,0,5
4892,tree2,100,0,0,5
4893,tree2,100,0,0,5
4894,tree2,100,0,0,5
4895,tree2,100,0,0,5
4896,tree2,100,0,0,5
4897,tree2,100,0,0,5
4898,tree2,100,0,0,5
4899,tree2,100,0,0,5
4900,tree2,100,0,0,5
4901,tree3,100,0,0,5
4902,tree3,100,0,0,5
4903,tree3,100,0,0,5
4904,tree3,100,0,0,5
4905,tree3,100,0,0,5
4906,tree3,100,0,0,5
4907,tree3,100,0,0,5
4908,tree3,100,0,0,5
4909,tree3,100,0,0,5
4910,tree3,100,0,0,5
4911,tree3,100,0,0,5
4912,tree3,100,0,0,5
4913,tree3,100,0,0,5
4914,tree3,100,0,0,5
4915,tree3,100,0,0,5
4916,tree3,100,0,0,5
4917,tree3,100,0,0,5
4918,tree3,100,0,0,5
4919,tree3,100,0,0,5
4920,tree3,100,0,0,5
4921,tree3,100,0,0,5
4922,tree3,100,0,0,5
4923,tree3,100,0,0,5
4924,tree3,100,0,0,5
4925,tree3,100,0,0,5
4926,tree3,100,0,0,5
4927,tree3,100,0,0,5
4928,tree3,100,0,0,5
4929,tree3,100,0,0,5
4930,tree3,100,0,0,5
4931,tree3,100,0,0,5
4932,tree3,100,0,0,5
4933,tree3,100,0,0,5
4934,tree3,100,0,0,5
4935,tree3,100,0,0,5
4936,tree3,100,0,0,5
4937,tree3,100,0,0,5
4938,tree3,100,0,0,5
4939,tree3,100,0,0,5
4940,tree3,100,0,0,5
4941,tree3,100,0,0,5
4942,tree3,100,0,0,5
4943,tree3,100,0,0,5
4944,tree3,100,0,0,5
4945,tree3,100,0,0,5
4946,tree3,100,0,0,5
4947,tree3,100,0,0,5
4948,tree3,100,0,0,5
4949,tree3,100,0,0,5
4950,tree3,100,0,0,5
4951,tree1,100,0,0,10
4952,tree1,100,0,0,10
4953,tree1,100,0,0,10
4954,tree1,100,0,0,10
4955,tree1,100,0,0,10
4956,tree1,100,0,0,10
4957,tree1,100,0,0,10
4958,tree1,100,0,0,10
4959,tree1,100,0,0,10
4960,tree1,100,0,0,10
4961,tree1,100,0,0,10
4962,tree1,100,0,0,10
4963,tree1,100,0,0,10
4964,tree1,100,0,0,10
4965,tree1,100,0,0,10
4966,tree1,100,0,0,10
4967,tree1,100,0,0,10
4968,tree1,100,0,0,10
4969,tree1,100,0,0,10
4970,tree1,100,0,0,10
4971,tree1,100,0,0,10
4972,tree1,100,0,0,10
4973,tree1,100,0,0,10
4974,tree1,100,0,0,10
4975,tree1,100,0,0,10
4976,tree1,100,0,0,10
4977,tree1,100,0,0,10
4978,tree1,100,0,0,10
4979,tree1,100,0,0,10
4980,tree1,100,0,0,10
4981,tree1,100,0,0,10
4982,tree1,100,0,0,10
4983,tree1,100,0,0,10
4984,tree1,100,0,0,10
4985,tree1,100,0,0,10
4986,tree1,100,0,0,10
4987,tree1,100,0,0,10
4988,tree1,100,0,0,10
4989,tree1,100,0,0,10
4990,tree1,100,0,0,10
4991,tree1,100,0,0,10
4992,tree1,100,0,0,10
4993,tree1,100,0,0,10
4994,tree1,100,0,0,10
4995,tree1,100,0,0,10
4996,tree1,100,0,0,10
4997,tree1,100,0,0,10
4998,tree1,100,0,0,10
4999,tree1,100,0,0,10
5000,tree1,100,0,0,10
5001,tree2,100,0,0,10
5002,tree2,100,0,0,10
5003,tree2,100,0,0,10
5004,tree2,100,0,0,10
5005,tree2,100,0,0,10
5006,tree2,100,0,0,10
5007,tree2,100,0,0,10
5008,tree2,100,0,0,10
5009,tree2,100,0,0,10
5010,tree2,100,0,0,10
5011,tree2,100,0,0,10
5012,tree2,100,0,0,10
5013,tree2,100,0,0,10
5014,tree2,100,0,0,10
5015,tree2,100,0,0,10
5016,tree2,100,0,0,10
5017,tree2,100,0,0,10
5018,tree2,100,0,0,10
5019,tree2,100,0,0,10
5020,tree2,100,0,0,10
5021,tree2,100,0,0,10
5022,tree2,100,0,0,10
5023,tree2,100,0,0,10
5024,tree2,100,0,0,10
5025,tree2,100,0,0,10
5026,tree2,100,0,0,10
5027,tree2,100,0,0,10
5028,tree2,100,0,0,10
5029,tree2,100,0,0,10
5030,tree2,100,0,0,10
5031,tree2,100,0,0,10
5032,tree2,100,0,0,10
5033,tree2,100,0,0,10
5034,tree2,100,0,0,10
5035,tree2,100,0,0,10
5036,tree2,100,0,0,10
5037,tree2,100,0,0,10
5038,tree2,100,0,0,10
5039,tree2,100,0,0,10
5040,tree2,100,0,0,10
5041,tree2,100,0,0,10
5042,tree2,100,0,0,10
5043,tree2,100,0,0,10
5044,tree2,100,0,0,10
5045,tree2,100,0,0,10
5046,tree2,100,0,0,10
5047,tree2,100,0,0,10
5048,tree2,100,0,0,10
5049,tree2,100,0,0,10
5050,tree2,100,0,0,10
5051,tree3,100,0,0,10
5052,tree3,100,0,0,10
5053,tree3,100,0,0,10
5054,tree3,100,0,0,10
5055,tree3,100,0,0,10
5056,tree3,100,0,0,10
